True,quote,13873666,130.0,40,134.04,1651200,82280,75760,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.528301886792452,{}
True,quote,13873410,175.5,40,174.26,1788920,74120,84080,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.33548595414918,{}
True,quote,13873666,130.0,40,134.04,1651200,82280,75800,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.528301886792452,{}
True,quote,13873410,175.5,40,174.26,1788920,74120,83840,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.33548595414918,{}
True,quote,13873666,130.5,40,134.04,1651280,82800,75360,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.238026124818578,{}
True,quote,13873410,175.3,120,174.26,1789080,73280,84040,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.206328705198592,{}
True,quote,13873666,130.5,40,134.04,1651280,83320,75240,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.238026124818578,{}
True,quote,13873410,175.3,120,174.26,1789080,72720,84120,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.206328705198592,{}
True,quote,13873666,130.5,40,134.04,1651280,83320,75280,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.238026124818578,{}
True,quote,13873410,175.3,120,174.26,1789080,72760,84440,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.206328705198592,{}
True,quote,13873666,130.5,40,134.04,1651280,83320,75240,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.238026124818578,{}
True,quote,13873666,130.5,40,134.04,1651280,83200,75280,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.238026124818578,{}
True,quote,13873410,175.3,120,174.26,1789080,72760,84680,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.206328705198592,{}
True,quote,13873666,130.55,40,134.04,1651320,83240,75440,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.208998548621185,{}
True,quote,13873410,175.3,120,174.26,1789080,73080,84760,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.206328705198592,{}
True,quote,13873666,130.55,40,134.04,1651320,83360,75400,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.208998548621185,{}
True,quote,13873410,175.8,80,174.26,1789280,73160,82960,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.529221827575086,{}
True,quote,13873666,130.55,40,134.04,1651320,82240,75480,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.208998548621185,{}
True,quote,13873666,130.55,40,134.04,1651320,82360,75480,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.208998548621185,{}
True,quote,13873410,175.8,80,174.26,1789280,73880,83160,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.529221827575086,{}
True,quote,13873410,175.8,80,174.26,1789280,74120,83160,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.529221827575086,{}
True,quote,13873666,130.2,40,134.04,1651360,81360,75920,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.412191582002908,{}
True,quote,13873410,176.05,40,174.26,1789320,74720,83040,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.690668388763331,{}
True,quote,13873666,130.2,40,134.04,1651360,81240,76760,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.412191582002908,{}
True,quote,13873410,176.1,80,174.26,1789560,74280,82520,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873666,130.2,40,134.04,1651360,81240,76880,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.412191582002908,{}
True,quote,13873410,176.1,80,174.26,1789560,74560,82800,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873666,130.35,80,134.04,1651480,81360,76680,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.325108853410747,{}
True,quote,13873410,176.1,80,174.26,1789560,74640,82760,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873666,130.35,80,134.04,1651480,81160,76680,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.325108853410747,{}
True,quote,13873666,130.35,80,134.04,1651480,81480,76640,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.325108853410747,{}
True,quote,13873410,176.1,80,174.26,1789560,74560,82840,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873410,176.1,80,174.26,1789560,74440,83280,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873666,130.35,40,134.04,1651520,81560,76480,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.325108853410747,{}
True,quote,13873410,176.1,80,174.26,1789560,74280,83280,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873666,130.35,40,134.04,1651520,81560,76600,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.325108853410747,{}
True,quote,13873410,176.1,80,174.26,1789560,74200,83120,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873410,176.1,80,174.26,1789560,73600,83400,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873666,130.35,40,134.04,1651520,81520,76600,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.325108853410747,{}
True,quote,13873410,176.1,80,174.26,1789560,73600,83280,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873666,130.35,40,134.04,1651520,81400,76720,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.325108853410747,{}
True,quote,13873410,176.1,80,174.26,1789560,73680,83280,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873666,130.35,40,134.04,1651520,81520,76720,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.325108853410747,{}
